Date,Close,High,Low,Open,Volume
12/31/2020,129.6090851,131.6114893,128.6616062,130.9668102,99116600
1/4/2021,126.4052277,130.5077047,123.8167566,130.419798,143301900
1/5/2021,127.9680634,128.6811242,125.4479668,125.8972926,97664900
1/6/2021,123.6604919,128.0071725,123.4455989,124.7544895,155088000
1/7/2021,127.8801956,128.5737168,124.8912475,125.3796381,109578200
1/8/2021,128.9839172,129.5504519,127.2061689,129.3550838,105158200
1/11/2021,125.9851913,127.147563,125.5163407,126.1903219,100384500
1/12/2021,125.8093948,126.6787293,123.9144373,125.5163576,91951100
1/13/2021,127.8508682,128.3978632,125.5065997,125.7703199,88636800
1/14/2021,125.9168549,127.9583238,125.7703288,127.7629705,90221800
1/15/2021,124.1879425,127.1964299,124.0511938,125.7898628,111598500
1/19/2021,124.8619156,125.7214876,123.9925811,124.8130736,90757300
1/20/2021,128.9644012,129.4137271,125.5652074,125.6726539,104319500
1/21/2021,133.6920013,136.4269909,130.4881611,130.6932916,120150900
1/22/2021,135.8409576,136.6028457,131.8849911,133.11573,114459400
1/25/2021,139.601532,141.7211449,133.3696647,139.7480581,157611700
1/26/2021,139.835968,140.9494977,138.0875217,140.265754,98390600
1/27/2021,138.7615204,140.9495154,137.1498375,140.0997057,140843800
1/28/2021,133.9069366,138.6931737,133.5259926,136.2805228,142621100
1/29/2021,128.8960266,133.5650386,127.1866599,132.6761643,177523800
2/1/2021,131.0254059,132.2366197,127.8899322,130.6444619,106239800
2/2/2021,131.8556671,133.1450102,131.4844856,132.5784755,83305400
2/3/2021,130.8300629,132.6175741,130.5077233,132.6077967,89880900
2/4/2021,134.1999359,134.2096984,131.4649462,133.1352482,84183100
2/5/2021,133.7842102,134.4298527,132.9037994,134.3613836,75693800
2/8/2021,133.930954,133.979869,131.9842494,133.0700973,71297200
2/9/2021,133.0504608,134.8797804,132.8939537,133.647188,76774200
2/10/2021,132.443985,134.0091758,131.4755215,133.5102636,73046600
2/11/2021,132.1896667,133.4222446,130.8592588,132.9429013,64280000
2/12/2021,132.4244385,132.5809606,130.7810013,131.4266437,60145100
2/16/2021,130.2918549,133.0504853,129.9005497,132.541811,80576300
2/17/2021,127.9930267,129.3430039,126.6528416,128.3941091,97918500
2/18/2021,126.8875885,127.1712717,124.6376322,126.3886763,96856700
2/19/2021,127.0441132,127.8658467,125.9974034,127.4060724,87668800
2/22/2021,123.2583237,126.8973801,122.8670259,125.224582,103916400
2/23/2021,123.121376,123.9528791,115.8139168,121.067072,158273000
2/24/2021,122.6224594,122.827889,119.5703535,122.2213846,111039900
2/25/2021,118.357338,123.7083157,117.9171326,121.9670485,148199500
2/26/2021,118.62146,122.1333402,118.5627604,119.9225143,164560400
3/1/2021,125.0093689,125.146322,120.1181658,121.0572759,116307900
3/2/2021,122.3974686,125.9191333,122.2898615,125.6158811,102260900
3/3/2021,119.4040527,122.9746326,119.1888386,122.0942146,112966300
3/4/2021,117.5160446,120.9105408,116.0389066,119.1007971,178155000
3/5/2021,118.7779846,119.286674,115.0117594,118.3475638,153766600
3/8/2021,113.8280792,118.3671151,113.6813416,118.2986386,154376600
3/9/2021,118.455162,119.4040567,116.2052129,116.4399886,129525800
3/10/2021,117.3693314,119.5116736,116.8508575,119.0421222,111943300
3/11/2021,119.3062363,120.5290372,118.6214708,119.8736177,103026500
3/12/2021,118.3964691,118.5334222,116.5671638,117.7801802,88105100
3/15/2021,121.2920456,121.3018301,117.7997271,118.7681906,92403800
3/16/2021,122.8376694,124.4517678,122.0061664,122.964838,115227900
3/17/2021,122.0452957,123.1213589,119.6779479,121.3507458,111932600
3/18/2021,117.9073334,120.4996723,117.7019038,120.2061972,121229700
3/19/2021,117.3790894,118.7877582,117.0758372,117.2910513,185549500
3/22/2021,120.7051163,121.1746751,117.6432256,117.7117022,111912300
3/23/2021,119.8736191,121.5366253,119.4823213,120.6464301,95467100
3/24/2021,117.4769135,120.2257747,117.4573519,120.1475137,88530500
3/25/2021,117.9660568,119.0127817,116.4106575,116.9389084,98844700
3/26/2021,118.5725479,118.8366771,116.3323759,117.7312604,94071200
3/29/2021,118.7486267,119.9127354,118.1029918,119.0029714,80819200
3/30/2021,117.2910538,117.7801741,116.2736826,117.4964834,85671900
3/31/2021,119.4920959,120.8322809,118.5138553,119.0029756,118323800
4/1/2021,120.3236237,121.4779482,119.8247187,120.9692662,75089100
4/5/2021,123.1604996,123.4148442,120.3920767,121.1746722,88651200
4/6/2021,123.4637604,124.36374,122.915948,123.7474511,80171300
4/7/2021,125.1170044,125.1365659,122.4170576,123.0920462,83466700
4/8/2021,127.5234604,127.5528064,125.7235011,126.1441374,88844600
4/9/2021,130.1060181,130.1451411,126.6528295,126.9756507,106686700
4/12/2021,128.3843231,129.9592913,127.7875957,129.6364701,91420000
4/13/2021,131.5048676,131.7298736,129.0592662,129.5581784,91266500
4/14/2021,129.1571045,132.0624803,128.7951602,132.0037882,87222800
4/15/2021,131.573349,132.0624693,130.7320616,130.9081526,89347100
4/16/2021,131.2407684,131.7396658,130.3799119,131.3777215,84922400
4/19/2021,131.9059753,132.5222718,130.4386143,130.6049134,94264200
4/20/2021,130.2136078,132.5809483,128.941892,132.0820509,94812300
4/21/2021,130.5951385,130.8396987,128.4430119,129.4799447,68847100
4/22/2021,129.0690613,131.2309645,128.550595,130.1451169,84566500
4/23/2021,131.3972626,132.179843,129.2842596,129.2842596,78657500
4/26/2021,131.788559,132.1211571,130.6537964,131.896166,66905100
4/27/2021,131.4657593,132.4635689,131.1918531,132.0722637,66015800
4/28/2021,130.6733856,132.0820545,130.1842653,131.3874971,107760100
4/29/2021,130.5755768,134.0874726,129.56799,133.5005221,151101000
4/30/2021,128.5995178,130.6538142,128.2180046,128.9125471,109839500
5/3/2021,129.6560059,131.1527277,128.9614634,129.1668855,75135100
5/4/2021,125.0680695,128.6288724,123.9430912,128.3353972,137564700
5/5/2021,125.3126373,127.611494,125.1854613,126.3886931,84000900
5/6/2021,126.9169769,126.926754,124.3637602,125.1072253,78128300
5/7/2021,127.593071,128.6219563,126.8777316,128.2202078,78973300
5/10/2021,124.3006058,126.9365379,124.2614088,126.8091608,88071200
5/11/2021,123.379509,123.7322669,120.3026087,121.0179407,126142800
5/12/2021,120.3026047,122.1350247,119.7930588,120.9199479,112172300
5/13/2021,122.4583969,123.614682,121.7626671,122.0762356,105861300
5/14/2021,124.8885269,125.3196863,123.320685,123.7126473,81918000
5/17/2021,123.732254,124.3789931,122.654363,124.2712033,74244600
5/18/2021,122.3407822,124.4377722,122.2721893,124.0164139,63342900
5/19/2021,122.1839981,122.4093714,120.3907754,120.6847491,92612000
5/20/2021,124.7513504,125.1531139,122.5857674,122.7131594,76857100
5/21/2021,122.9091339,125.4274823,122.6935542,125.2510996,79295400
5/24/2021,124.5455856,125.3687075,123.4089028,123.4774957,63092900
5/25/2021,124.3496017,125.7410687,123.7812566,125.2511101,72009500
5/26/2021,124.3006058,124.8297539,123.8792475,124.4083956,56575900
5/27/2021,122.7621613,125.0747313,122.5661838,123.8988515,94625600
5/28/2021,122.1056442,123.2717305,122.0468525,123.0463497,71311100
6/1/2021,121.7822647,122.8307599,121.4491015,122.5661896,67637100
6/2/2021,122.5465851,122.7229678,121.5568891,121.7822624,59278900
6/3/2021,121.0571213,122.3407908,120.6553578,122.1742092,76229200
6/4/2021,123.3599091,123.6244869,121.3609073,121.576487,75169300
6/7/2021,123.3696976,123.7812547,122.3212024,123.6342679,71057600
6/8/2021,124.1928101,125.8782506,123.6734631,124.0556243,74403800
6/9/2021,124.5749741,125.1825162,123.9772331,124.653368,56877900
6/10/2021,123.57547,125.6136684,123.4088884,124.4671771,71186400
6/11/2021,124.7905502,124.8787453,123.5656724,123.9870307,53522400
6/14/2021,127.857605,127.9163967,124.5161431,125.2510696,96906500
6/15/2021,127.0345306,127.9752434,126.7895551,127.3285043,62746300
6/16/2021,127.5342865,128.2594196,125.8782641,127.7498662,91815000
6/17/2021,129.1413116,129.8860469,127.0443214,127.1913157,96721700
6/18/2021,127.8380737,128.8669593,127.622494,128.0830493,108953300
6/21/2021,129.641098,129.7488879,126.613203,127.6812931,79663300
6/22/2021,131.2873535,131.3853498,128.9747827,129.4745426,74783600
6/23/2021,131.0129395,131.6204891,130.5523842,131.0815398,60214200
6/24/2021,130.7287598,131.9340353,130.2583959,131.7478515,68711000
6/25/2021,130.4347839,131.1991065,130.1408103,130.7777557,70783700
6/28/2021,132.071228,132.5317833,130.6699749,130.7287667,62111300
6/29/2021,133.5900879,133.7468759,131.6498854,132.0908385,64556100
6/30/2021,134.2074127,134.6483657,133.139308,133.4332816,63261400
7/1/2021,134.5111847,134.5699764,133.0315227,133.854652,52485800
7/2/2021,137.1471252,137.1863148,134.9815347,135.1285141,78852600
7/6/2021,139.165741,140.2730205,137.2549343,137.2549343,108181800
7/7/2021,141.6644897,141.9780507,139.7928727,140.6551766,104911600
7/8/2021,140.3611908,141.1647028,137.8428351,138.7345496,105575500
7/9/2021,142.1936188,142.7227594,139.7830526,139.8810488,99890800
7/12/2021,141.5958557,143.3792847,141.1059047,143.2714949,76299700
7/13/2021,142.7129517,144.4963808,140.7433537,141.1353086,100827100
7/14/2021,146.1524353,146.5640075,144.7119776,145.1235498,127050800
7/15/2021,145.4958954,146.9853511,144.1338317,146.2406307,106820300
7/16/2021,143.4478912,146.7501571,142.9481465,145.4762961,93251400
7/19/2021,139.5870667,141.1745184,138.8227441,140.8609425,121434600
7/20/2021,143.212738,144.1436573,140.0868618,140.576813,96350000
7/21/2021,142.4777679,143.1931073,141.723254,142.60516,74993500
7/22/2021,143.8496399,145.2214969,142.8795314,143.0069234,77338200
7/23/2021,145.5742645,145.7310525,143.9672256,144.5845687,71447400
7/26/2021,145.9956512,146.8187656,144.7315689,145.2901204,72434100
7/27/2021,143.8202515,146.2112152,142.6247696,146.1230127,104818600
7/28/2021,142.0662079,144.0162185,139.6752443,141.8996263,118931200
7/29/2021,142.7129517,143.6046662,141.6742578,141.7820476,56699500
7/30/2021,142.9285431,143.3890983,141.2137141,141.4782919,70440600
8/2/2021,142.5953674,143.9966204,142.3307897,143.4184817,62880000
8/3/2021,144.398407,145.0647334,142.2622121,142.8795554,64786600
8/4/2021,143.9966278,144.8197421,143.3400951,144.3102037,56368300
8/5/2021,144.1044159,144.8687384,143.2323035,144.0260219,46397700
8/6/2021,143.4174957,144.3694264,142.9170021,143.6235901,54126800
8/9/2021,143.3683777,143.9670141,142.8090044,143.476329,48908700
8/10/2021,142.8875427,144.958235,142.5931286,143.7118903,69023100
8/11/2021,143.1426849,143.9866641,142.8188309,143.3291477,48493500
8/12/2021,146.1162415,146.2732643,143.1230587,143.4665443,72282600
8/13/2021,146.3223419,146.6560043,145.5078026,146.194759,59375000
8/16/2021,148.3046722,148.3733753,143.7413064,145.7727351,103296000
8/17/2021,147.3920288,148.8542612,146.3125153,147.431277,92229700
8/18/2021,143.6333618,147.912137,143.4272675,147.0092781,86326000
8/19/2021,143.9670563,145.242841,141.8080441,142.3281693,86960300
8/20/2021,145.4292908,145.7335132,144.0455548,144.6932629,60549600
8/23/2021,146.9209747,147.3920283,145.1348733,145.5470471,60131800
8/24/2021,146.8326111,148.0495156,146.3713659,146.6657799,48606400
8/25/2021,145.5961151,147.5196077,145.0465501,147.0190992,58991300
8/26/2021,144.7913818,146.3419489,144.7619419,145.5863044,48597200
8/27/2021,145.831665,145.9788646,144.094635,144.7325199,55802400
8/30/2021,150.2674408,150.6305581,145.8414654,146.2241993,90956700
8/31/2021,149.0014648,149.9533953,148.4715165,149.816004,86453100
9/1/2021,149.668808,152.0927943,149.5019768,149.9828537,80313700
9/2/2021,150.7875519,151.8376254,149.5608389,151.0034546,71115500
9/3/2021,151.4254608,151.7493149,150.237996,150.8955124,57808700
9/7/2021,153.7709351,154.3303084,151.5137801,152.0829767,82278300
9/8/2021,152.2203522,154.1143897,151.1113989,154.0555099,74420200
9/9/2021,151.1997528,153.2017419,151.0819782,152.5932971,57305700
9/10/2021,146.1947632,152.5834797,145.929789,152.112426,140893200
9/13/2021,146.7639923,148.5991507,145.9788927,147.8238745,102404300
9/14/2021,145.360611,148.2556663,144.1731609,147.5490782,109296300
9/15/2021,146.2536469,146.6560124,143.6431977,145.7924015,83281300
9/16/2021,146.0181427,146.1947972,144.4773985,145.6746719,68034100
9/17/2021,143.338974,146.0475662,143.0445599,146.0475662,129868800
9/20/2021,140.2770996,142.1416975,138.6382127,141.1210788,123478900
9/21/2021,140.7579193,141.9061356,140.1200347,141.2486044,75834000
9/22/2021,143.1328735,143.7020552,141.0229183,141.758946,76404300
9/23/2021,144.0946198,144.3399624,142.9267866,143.9179653,64838200
9/24/2021,144.1829224,144.722679,142.8482582,142.9464012,53477900
9/27/2021,142.6618042,143.2408241,141.1406921,142.7599472,74150700
9/28/2021,139.2663116,142.0534007,139.0504089,140.5813447,108972300
9/29/2021,140.1691284,141.7589436,139.3840291,139.8158345,74602000
9/30/2021,138.8638763,141.6902272,138.6479737,140.9836395,89056700
10/1/2021,139.9924774,140.2574516,136.5184329,139.2564496,94639600
10/4/2021,136.5478821,139.5606965,135.6940946,139.1190678,98322000
10/5/2021,138.4811859,139.5901393,136.7637876,136.8913706,80861100
10/6/2021,139.3546143,139.5018138,135.7922345,136.871748,83221100
10/7/2021,140.620575,141.5332573,140.0612015,140.3948639,61732700
10/8/2021,140.2378387,141.4939918,139.9041764,141.3467922,58773200
10/11/2021,140.1495209,142.1122619,139.1681504,139.6195874,64452200
10/12/2021,138.8737335,140.5813236,138.4124882,140.561692,73035900
10/13/2021,138.2849121,138.765774,136.6067621,138.6087662,78762700
10/14/2021,141.0818024,141.199577,138.873719,139.4625472,69907100
10/15/2021,142.1416931,142.2005729,140.8364686,141.0916345,67940300
10/18/2021,143.81987,144.1044609,140.4930241,140.777615,85589200
10/19/2021,145.9886627,146.3910282,143.8198424,144.2712644,76378900
10/20/2021,146.4793243,146.9602012,145.3605628,145.9297594,58418800
10/21/2021,146.6952515,146.8522743,145.1152444,146.0377351,61421000
10/22/2021,145.9199829,147.3822154,145.8709114,146.9013534,58883400
10/25/2021,145.8708954,146.5872916,144.8698934,145.9101436,50720600
10/26/2021,146.5382385,148.0299108,146.2340011,146.5480468,60893400
10/27/2021,146.0769653,146.940561,145.7236714,146.5774588,56094900
10/28/2021,149.7276611,150.3164743,146.93075,147.028893,100077900
10/29/2021,147.0092926,147.1466839,143.6824475,144.4773551,124953200
11/1/2021,146.1849518,146.9111563,145.0465584,146.2143917,74588300
11/2/2021,147.225174,148.7463009,145.8806865,145.8905098,69122000
11/3/2021,148.6678314,149.1388851,147.0289444,147.5883178,54511500
11/4/2021,148.1476746,149.5902752,147.8336289,148.7561194,60394600
11/5/2021,148.6783752,149.5825518,147.4793549,149.2778854,65463900
11/8/2021,147.8528595,148.9634315,147.5776759,148.8061794,55020900
11/9/2021,148.2164612,148.825794,147.4793592,147.616951,56787900
11/10/2021,145.3761292,147.5481291,145.3073408,147.4400202,65187100
11/11/2021,145.3270416,146.8602116,145.1403067,146.398308,41000000
11/12/2021,147.4105682,147.8135059,144.9437241,145.8773836,63804000
11/15/2021,147.4204254,149.2680995,146.8602206,147.7840577,59222800
11/16/2021,148.4031982,148.8847769,146.7717423,147.3614298,59256200
11/17/2021,150.8503723,152.3343988,148.3933659,148.4031885,88807000
11/18/2021,155.1550446,155.9412896,150.4179437,151.0665971,137827700
11/19/2021,157.7889709,158.2508894,153.8381,154.9388342,117305600
11/22/2021,158.2509003,162.8504099,158.23124,158.8995387,117467900
11/23/2021,158.6341705,159.0174629,156.3245784,158.3491494,96041900
11/24/2021,159.1550598,159.3516173,156.8946108,157.9855223,69463600
11/26/2021,154.1133118,157.6907135,153.6710535,156.8258572,76959800
11/29/2021,157.4842987,158.4179582,156.0592229,156.6292502,88748200
11/30/2021,162.4572754,162.6734932,157.1697925,157.2385959,174048100
12/1/2021,161.9363861,167.3712832,161.7005081,164.5997727,152052500
12/2/2021,160.9437714,161.376207,155.0862754,156.0101124,136739200
12/3/2021,159.0567932,162.123148,156.9732562,161.199311,118023100
12/6/2021,162.4769592,164.9929319,161.454836,161.4646586,107497000
12/7/2021,168.2361603,168.6292904,165.4450042,166.1722836,120405400
12/8/2021,172.0690918,172.9339629,167.7644113,169.1698269,116998900
12/9/2021,171.5580292,173.7103694,170.9290361,171.9020161,108923700
12/10/2021,176.3639526,176.5408649,171.6858169,172.1968785,115402700
12/13/2021,172.7177887,178.9978987,172.5113935,178.0052582,153237000
12/14/2021,171.3319855,174.6833461,169.2484487,172.2361621,139380400
12/15/2021,176.2165375,176.413095,169.3467408,172.0985915,131063300
12/16/2021,169.2976074,178.0249012,167.8135806,176.1968874,150185800
12/17/2021,168.1968536,170.4867857,166.7717927,167.0076558,195432700
12/20/2021,166.830719,167.6464468,164.5801079,165.3859982,107499100
12/21/2021,170.0150452,170.2214253,166.2115885,168.6096295,91185900
12/22/2021,172.6194458,172.8356636,169.1894594,170.0641531,92135300
12/23/2021,173.2484436,173.8086483,172.2558184,172.8258457,68356600
12/27/2021,177.2288055,177.3172542,174.0248743,174.0445195,74919600
12/28/2021,176.2066803,178.2116061,175.4597557,177.0617288,79144300
12/29/2021,176.295166,177.5236695,175.0764852,176.2460229,62348900
12/30/2021,175.135437,177.4646896,175.0273281,176.3836006,59773000
12/31/2021,174.5162964,176.1477376,174.2116149,175.027343,64062300
1/3/2022,178.8798981,179.7349465,174.6538588,174.7717904,104487900
1/4/2022,176.6096191,179.7939049,176.0395918,179.4892385,99310400
1/5/2022,171.91185,177.0715643,171.6366664,176.5211971,94537600
1/6/2022,169.042099,172.2853516,168.6882894,169.730058,96904000
1/7/2022,169.2091217,171.145244,168.0887273,169.9167408,86709100
1/10/2022,169.2287903,169.5334567,165.2779194,166.1722734,106765600
1/11/2022,172.0690918,172.1673631,167.8823579,169.3565618,76138300
1/12/2022,172.5113525,174.132971,171.813571,173.0912025,74805200
1/13/2022,169.2287903,173.5825988,168.8356602,172.7570482,84505800
1/14/2022,170.0936432,170.7914246,168.1476834,168.393384,80440800
1/18/2022,166.8798981,169.5727678,166.4966056,168.5604823,90956700
1/19/2022,163.3712769,168.1378756,163.0862707,167.076447,94815000
1/20/2022,161.6808319,166.761919,161.3565053,164.1083553,91420500
1/21/2022,159.6170044,163.4695895,159.5088955,161.5924326,122848900
1/24/2022,158.8405457,159.5088592,152.0395537,157.2680705,162294600
1/25/2022,157.0322113,159.9609591,154.3196813,156.2459662,115798400
1/26/2022,156.9437408,161.5629098,155.1059049,160.6882161,108275300
1/27/2022,156.481842,161.0223856,155.5580051,159.6562905,121954600
1/28/2022,167.4007721,167.4204323,160.0002696,162.8602288,179935700
1/31/2022,171.7742767,171.9904946,166.5949016,167.2337325,115541600
2/1/2022,171.6071777,171.8332182,169.3467286,171.0174901,86213900
2/2/2022,172.8160095,172.85533,170.3491803,171.7447583,84914300
2/3/2022,169.9265594,173.2091315,169.1599746,171.4793893,89418100
2/4/2022,169.6412201,171.3239605,167.9584796,168.9425345,82465400
2/7/2022,168.9228668,171.1763459,168.2241812,170.1037297,77251200
2/8/2022,172.0423126,172.5540254,168.6965171,168.9917366,74829200
2/9/2022,173.469162,173.8332574,172.1111617,173.2428336,71285000
2/10/2022,169.3755035,172.6819282,168.8146001,171.3632984,90865900
2/11/2022,165.9510193,170.3202255,165.3605803,169.5821843,98670700
2/14/2022,166.1871796,166.8760149,163.9041652,164.7012472,86185500
2/15/2022,170.0348511,170.1923035,167.5353581,168.2438788,62527400
2/16/2022,169.7986603,170.576057,167.3385233,169.1098249,61177400
2/17/2022,166.1871796,169.1688644,165.7837135,168.3028914,69589300
2/18/2022,164.6323547,167.8206824,163.5400534,167.1121768,82772700
2/22/2022,161.6999054,164.0321107,159.5644931,162.3493702,91162800
2/23/2022,157.5176697,163.5007101,157.2027649,162.900436,90009200
2/24/2022,160.1450806,160.2533272,149.5763268,150.1470804,141147500
2/25/2022,162.2214508,162.4871348,158.3049016,161.2275458,91974200
2/28/2022,162.4871368,162.7823563,159.8400268,160.4599862,95056600
3/1/2022,160.5977478,163.9435433,159.3873645,162.0738301,83474400
3/2/2022,163.9041901,164.691437,160.3517511,161.7687926,79724800
3/3/2022,163.579422,166.2166966,162.910272,165.7837101,76678400
3/4/2022,160.5682373,162.9102928,159.5153064,161.867197,83737200
3/7/2022,156.7599335,162.3887282,156.5040696,160.7551936,96418800
3/8/2022,154.9295959,160.2828567,153.3157466,156.2875964,131148300
3/9/2022,160.3517151,160.8043869,156.868168,158.9051534,91454900
3/10/2022,155.9923706,157.8325483,153.492863,157.6455755,105342000
3/11/2022,152.2627869,156.740239,152.0364585,156.3958138,96970100
3/14/2022,148.2183228,151.6625144,147.7066251,149.03509,108732100
3/15/2022,152.6170502,153.0894073,147.9821606,148.4938583,92964300
3/16/2022,157.0453033,157.4487694,151.9971124,154.5458107,102300200
3/17/2022,158.0588989,158.4328446,155.1165843,156.0809539,75615400
3/18/2022,161.3653259,161.8573534,157.2126129,157.9506541,123511700
3/21/2022,162.742981,163.6975153,160.410761,160.9027883,95811400
3/22/2022,166.1281586,166.7185825,162.2805002,162.8709242,81532000
3/23/2022,167.4959869,169.8872331,164.9767938,165.3113839,98062700
3/24/2022,171.2944489,171.3633249,167.4959962,168.3324339,90131400
3/25/2022,171.9340363,172.4851045,169.9954473,171.1074339,80546200
3/28/2022,172.8000183,172.9279352,169.2574152,169.4247027,90371900
3/29/2022,176.1064606,176.1556513,173.5282267,173.8726519,100589400
3/30/2022,174.9354248,176.746082,173.882479,175.7029863,92633200
3/31/2022,171.8258057,175.1912712,171.6191476,175.0042984,103049300
4/1/2022,171.5305786,172.091497,169.1983737,171.2550445,78751300
4/4/2022,175.5947876,175.6439934,171.6585674,171.7864993,76468400
4/5/2022,172.2686615,175.457005,171.6388669,174.669758,73401800
4/6/2022,169.0901337,170.8614353,167.4172436,169.6116815,89058800
4/7/2022,169.3952026,170.5957508,167.1417236,168.4308331,77594700
4/8/2022,167.3778687,169.0409236,166.5020605,169.0409236,76575500
4/11/2022,163.1071167,166.3348159,162.8611029,166.0199261,72246700
4/12/2022,164.9866028,167.1613551,163.9828629,165.3408631,79265200
4/13/2022,167.6829224,168.3127168,164.1108139,164.720923,70618900
4/14/2022,162.6544189,168.5390777,162.4084052,167.8994331,75329400
4/18/2022,162.4379578,163.9435606,160.9618753,161.3062856,69023900
4/19/2022,164.7307434,165.1440596,161.2964023,162.3887035,67723800
4/20/2022,164.5634766,166.187176,163.4515049,166.0690792,67929800
4/21/2022,163.7664337,168.7949554,163.2645711,166.2167361,87227800
4/22/2022,159.2102356,165.1932912,158.9248663,163.8057852,84882400
4/25/2022,160.2828522,160.5682215,155.9333317,158.5509061,96046400
4/26/2022,154.2997894,159.7514462,154.2210632,159.6628849,95623200
4/27/2022,154.0734863,157.2421294,152.9024586,153.4240065,88063200
4/28/2022,161.0307465,161.8967196,156.3958412,156.710746,130216800
4/29/2022,155.1362305,163.5499019,154.7426146,159.2594224,131747600
5/2/2022,155.4413147,155.7069987,150.8260949,154.2112461,123055300
5/3/2022,156.937088,158.1474865,153.8274856,155.6282931,88966500
5/4/2022,163.3727722,163.825429,156.7205526,157.1240186,108256500
5/5/2022,154.2702637,161.4637013,152.4792769,161.2373729,130525300
5/6/2022,154.9995575,157.1282427,151.9444991,153.7479673,116124600
5/9/2022,149.8552399,153.5705819,149.2935123,152.6836222,131577900
5/10/2022,152.2697144,154.4673918,150.7126214,153.2650797,115366700
5/11/2022,144.3758392,153.1960667,143.6958414,151.2743435,142689800
5/12/2022,140.4929504,144.0801717,136.7874739,140.6999122,182602000
5/13/2022,144.977005,145.9526561,141.0350023,142.4935391,113990900
5/16/2022,143.4297791,145.3810815,142.0894974,143.4396437,86643800
5/17/2022,147.0761414,147.5984556,144.5532467,146.7016463,78336300
5/18/2022,138.7782135,145.2233814,137.8715396,144.7207814,109742900
5/19/2022,135.3585205,139.6060259,134.619395,137.851836,136095600
5/20/2022,135.5950317,138.6599394,130.6872427,137.0732827,137426100
5/23/2022,141.0350037,141.1828227,135.6541633,135.7921328,117726300
5/24/2022,138.3248444,139.9115007,135.3387792,138.7683166,104132700
5/25/2022,138.4825592,139.7341342,136.3341599,136.4228514,92482700
5/26/2022,141.6953125,142.2471906,135.1515874,135.3979626,90601500
5/27/2022,147.4703369,147.5097503,143.1538387,143.2819586,90978500
5/31/2022,146.6819153,148.4755337,144.710914,146.9085913,103718400
6/1/2022,146.5538025,149.5398681,145.538723,147.7265356,74286600
6/2/2022,149.0175476,149.0766752,144.7306141,145.6865509,72348100
6/3/2022,143.2720947,145.8245379,142.3654359,144.7700449,88570300
6/6/2022,144.0211029,146.4158779,142.7990764,144.8981981,71598400
6/7/2022,146.5538025,146.8395911,142.0106441,142.2570192,67808200
6/8/2022,145.814682,147.6969768,145.3219317,146.4256876,53950200
6/9/2022,140.5718079,145.8048137,140.4634022,144.947433,69473000
6/10/2022,135.1417236,138.7190812,135.0727314,138.246045,91437900
6/13/2022,129.9678345,133.2396889,129.5342118,130.9434705,122207100
6/14/2022,130.8350677,131.9486884,129.5736281,131.1997132,84784300
6/15/2022,133.4663391,135.3486489,130.243763,132.342869,91533000
6/16/2022,128.1742706,130.47049,127.1690553,130.1649871,108123900
6/17/2022,129.6524658,131.1504311,127.9278396,128.1840794,134520300
6/21/2022,133.8999939,135.0727423,131.3869788,131.4855199,81000500
6/22/2022,133.3875275,135.7625728,131.968404,132.8356344,73409200
6/23/2022,136.2651978,136.5805502,133.6634763,134.8362246,72433800
6/24/2022,139.6060333,139.8524085,137.7434376,137.8715425,89116800
6/27/2022,139.6060333,141.4095014,138.9260354,140.6309474,70207900
6/28/2022,135.4472198,141.3405099,135.3289646,140.0692206,67083400
6/29/2022,137.2112732,138.6303968,134.6883935,135.4669476,66242400
6/30/2022,134.7376556,136.3637258,131.8304316,135.2599698,98964500
7/1/2022,136.9156189,137.0240246,133.6930421,134.0675222,71051600
7/5/2022,139.507431,139.5567091,134.9445595,135.7723912,73353800
7/6/2022,140.8477478,142.0303455,139.0344303,139.3005196,74064300
7/7/2022,144.2280273,144.4251245,141.2025331,141.2123827,66253700
7/8/2022,144.90802,145.410635,142.8976052,143.1538299,64547800
7/11/2022,142.7695007,144.5138414,141.6953084,143.5579044,63141600
7/12/2022,143.7451324,146.2975756,142.9468793,143.6465764,77588800
7/13/2022,143.3804932,144.3265654,140.0593458,140.9167416,71185600
7/14/2022,146.3172913,146.7903274,141.1729764,141.9909438,78140700
7/15/2022,147.9926453,148.6726432,146.0512076,147.6083006,76259900
7/18/2022,144.9375916,149.3723446,144.5729461,148.5543772,81420900
7/19/2022,148.8106232,149.0372841,144.7799284,145.7752789,82982400
7/20/2022,150.8210144,151.4911627,148.1897294,148.9288549,64823400
7/21/2022,153.0975189,153.3143302,149.7369584,152.2598374,65086600
7/22/2022,151.8558044,154.0140535,151.1856712,153.1369584,66675400
7/25/2022,150.7323303,152.7920232,150.0720467,151.7769587,53623900
7/26/2022,149.4019012,150.8702876,148.6134977,150.0523202,55138700
7/27/2022,154.5166626,155.0488414,149.9538042,150.3677127,78620700
7/28/2022,155.0685272,155.3543158,152.171153,154.7038818,81378700
7/29/2022,160.153717,161.2574881,157.1873653,158.902142,101786900
8/1/2022,159.1682129,161.2180562,158.5572073,158.6754625,67829400
8/2/2022,157.6899414,160.0551518,157.3154614,157.7786479,59907000
8/3/2022,163.7212372,164.1745591,158.4192386,158.50793,82507500
8/4/2022,163.4058533,164.7658489,162.0458576,163.6029504,55474100
8/5/2022,163.178894,163.6723288,160.8597445,161.0669937,56697000
8/8/2022,162.7051544,165.6065529,162.0439537,164.1854585,60276900
